Date,Open,High,Low,Close,Adj Close,Volume
2016-03-09,5470,5520,5430,5460,5374.285645,38243
2016-03-10,5460,5490,5420,5470,5384.128418,34601
2016-03-11,5470,5550,5450,5540,5453.029785,56373
2016-03-14,5590,5590,5450,5470,5384.128418,48065
2016-03-15,5480,5540,5400,5450,5364.442383,34383
2016-03-16,5500,5500,5380,5440,5354.599609,34568
2016-03-17,5490,5490,5400,5440,5354.599609,29360
2016-03-18,5420,5480,5410,5470,5384.128418,35554
2016-03-21,5550,5580,5470,5510,5423.500488,33702
2016-03-22,5510,5540,5440,5480,5393.97168,31483
2016-03-23,5500,5740,5500,5600,5512.087891,168870
2016-03-24,5720,5860,5630,5820,5728.634277,118779
2016-03-25,5850,5980,5730,5800,5708.948242,86988
2016-03-28,5800,5870,5670,5840,5748.320313,80223
2016-03-29,5840,5950,5820,5870,5777.849121,54088
2016-03-30,5930,5930,5840,5910,5817.221191,31872
2016-03-31,5920,5940,5840,5900,5807.378418,26575
2016-04-01,6000,6000,5600,5770,5679.418945,124426
2016-04-04,5770,5850,5680,5830,5738.477051,60437
2016-04-05,5830,5910,5800,5900,5807.378418,30112
2016-04-06,5950,5950,5850,5860,5768.006348,50865
2016-04-07,5860,5920,5820,5900,5807.378418,62069
2016-04-08,5910,6080,5800,6050,5955.023438,83233
2016-04-11,6050,6480,6000,6100,6004.238281,149852
2016-04-12,6100,6150,6050,6140,6043.610352,33985
2016-04-14,6140,6200,5860,5940,5846.750488,91065
2016-04-15,5940,5970,5700,5940,5846.750488,78575
2016-04-18,5940,5960,5780,5890,5797.535156,44678
2016-04-19,5890,5890,5700,5700,5610.518066,74306
2016-04-20,5690,5800,5670,5790,5699.10498,58737
2016-04-21,5770,5790,5660,5710,5620.36084,41820
2016-04-22,5690,5710,5580,5640,5551.459961,80696
2016-04-25,5660,5760,5500,5620,5531.773926,96951
2016-04-26,5570,5670,5550,5630,5541.616699,39301
2016-04-27,5620,5700,5600,5700,5610.518066,34400
2016-04-28,5700,5730,5660,5690,5600.674805,14810
2016-04-29,5680,5690,5520,5570,5482.558594,42483
2016-05-02,5600,5600,5460,5500,5413.657715,28450
2016-05-03,5560,6770,5500,5910,5817.221191,719437
2016-05-04,5910,5910,5630,5750,5659.73291,139534
2016-05-09,5750,5800,5570,5640,5551.459961,44482
2016-05-10,5540,5620,5500,5570,5482.558594,73514
2016-05-11,5530,5630,5450,5600,5512.087891,37026
2016-05-12,5600,5640,5490,5570,5482.558594,38184
2016-05-13,5570,5610,5480,5530,5443.186523,44626
2016-05-16,5530,5540,5250,5350,5266.012207,78760
2016-05-17,5300,5510,5300,5470,5384.128418,46353
2016-05-18,5500,5540,5400,5510,5423.500488,44292
2016-05-19,5440,5520,5330,5340,5256.169434,46020
2016-05-20,5320,5500,5260,5330,5246.326172,24253
2016-05-23,5420,5690,5360,5540,5453.029785,97472
2016-05-24,5600,5670,5470,5620,5531.773926,71259
2016-05-25,5650,5710,5550,5640,5551.459961,69966
2016-05-26,5600,5720,5600,5650,5561.302734,43629
2016-05-27,5710,5800,5650,5790,5699.10498,64829
2016-05-30,5810,5850,5710,5790,5699.10498,60077
2016-05-31,5790,5840,5730,5840,5748.320313,44764
2016-06-01,5840,5890,5650,5780,5689.262207,64945
2016-06-02,5790,5850,5740,5770,5679.418945,46079
2016-06-03,5770,5770,5610,5680,5590.832031,68311
2016-06-07,5680,5840,5650,5800,5708.948242,38621
2016-06-08,5800,5830,5720,5800,5708.948242,46418
2016-06-09,5840,6060,5810,6000,5905.808105,164807
2016-06-10,6050,6050,5870,5920,5827.064453,63862
2016-06-13,5950,6510,5920,5940,5846.750488,275524
2016-06-14,5960,6550,5950,6260,6161.726563,786077
2016-06-15,6280,6440,6170,6330,6230.62793,250277
2016-06-16,6410,6420,5850,5930,5836.907227,270012
2016-06-17,5930,6090,5890,5960,5866.436035,169604
2016-06-20,6030,6700,6020,6700,6594.819336,743154
2016-06-21,7020,7070,6460,6840,6732.621582,980384
2016-06-22,6350,6410,6020,6080,5984.552246,559627
2016-06-23,6010,6080,5670,5700,5610.518066,303916
2016-06-24,5710,5760,5070,5350,5266.012207,412902
2016-06-27,5050,5360,5050,5280,5197.111328,112227
2016-06-28,5270,5320,5080,5300,5216.797363,71246
2016-06-29,5440,5460,5350,5350,5266.012207,74935
2016-06-30,5410,5500,5360,5440,5354.599609,58051
2016-07-01,5440,5510,5400,5420,5334.913574,57035
2016-07-04,5440,5580,5400,5540,5453.029785,48093
2016-07-05,5500,5560,5450,5530,5443.186523,30625
2016-07-06,5530,5530,5330,5470,5384.128418,57996
2016-07-07,5470,5550,5410,5470,5384.128418,28753
2016-07-08,5460,5630,5390,5630,5541.616699,250412
2016-07-11,6260,6420,5790,5880,5787.692383,597795
2016-07-12,5880,5880,5670,5750,5659.73291,131743
2016-07-13,5750,5790,5660,5710,5620.36084,64445
2016-07-14,5670,5750,5660,5750,5659.73291,45466
2016-07-15,5800,5800,5670,5740,5649.890137,45291
2016-07-18,5740,5880,5600,5620,5531.773926,70004
2016-07-19,5620,5700,5590,5630,5541.616699,29167
2016-07-20,5590,5690,5530,5550,5462.872559,48504
2016-07-21,5560,5740,5550,5730,5640.046875,45829
2016-07-22,5700,5760,5610,5660,5571.145996,42753
2016-07-25,5660,5850,5660,5790,5699.10498,75535
2016-07-26,5870,5870,5730,5780,5689.262207,45663
2016-07-27,5810,5830,5670,5750,5659.73291,59109
2016-07-28,5710,5800,5710,5770,5679.418945,36005
2016-07-29,5770,5820,5750,5780,5689.262207,22693
2016-08-01,5780,5820,5700,5780,5689.262207,38462
2016-08-02,5780,5910,5750,5790,5699.10498,61794
2016-08-03,5840,5840,5650,5710,5620.36084,74147
2016-08-04,5680,5760,5630,5720,5630.204102,60656
2016-08-05,5700,5750,5600,5630,5541.616699,100825
2016-08-08,5680,5680,5600,5600,5512.087891,57382
2016-08-09,5610,5660,5550,5620,5531.773926,44862
2016-08-10,5600,5700,5570,5650,5561.302734,46001
2016-08-11,5660,5660,5570,5580,5492.401855,29647
2016-08-12,5590,5660,5490,5600,5512.087891,45041
2016-08-16,5600,5650,5570,5580,5492.401855,26847
2016-08-17,5580,5760,5580,5760,5669.576172,74086
2016-08-18,5790,5880,5710,5720,5630.204102,79099
2016-08-19,5730,5790,5710,5760,5669.576172,36547
2016-08-22,5750,5870,5700,5870,5777.849121,132177
2016-08-23,5810,5900,5810,5890,5797.535156,71060
2016-08-24,5890,5940,5750,5800,5708.948242,77481
2016-08-25,5800,5830,5720,5750,5659.73291,24223
2016-08-26,5750,5780,5560,5610,5521.930664,64478
2016-08-29,5500,5590,5400,5410,5325.070313,73316
2016-08-30,5410,5490,5360,5460,5374.285645,32252
2016-08-31,5460,5500,5330,5400,5315.227539,38442
2016-09-01,5350,5510,5290,5460,5374.285645,34871
2016-09-02,5460,5510,5390,5470,5384.128418,26490
2016-09-05,5530,5550,5470,5490,5403.814453,19410
2016-09-06,5500,5550,5390,5500,5413.657715,33840
2016-09-07,5510,5510,5440,5460,5374.285645,11615
2016-09-08,5460,5500,5400,5420,5334.913574,15977
2016-09-09,5380,5460,5300,5340,5256.169434,18592
2016-09-12,5260,5340,5200,5220,5138.053223,22601
2016-09-13,5430,5460,5250,5310,5226.640137,30017
2016-09-19,5310,5350,5200,5240,5157.739258,23251
2016-09-20,5250,5800,5230,5430,5344.756348,286136
2016-09-21,5550,6340,5500,6320,6220.784668,1086070
2016-09-22,6120,6250,5740,5820,5728.634277,504863
2016-09-23,5900,5900,5710,5830,5738.477051,105797
2016-09-26,5900,6040,5750,5850,5758.163086,113146
2016-09-27,5770,5830,5690,5720,5630.204102,88564
2016-09-28,5730,5830,5720,5820,5728.634277,74596
2016-09-29,5860,5890,5730,5810,5718.791016,67943
2016-09-30,5790,5800,5730,5800,5708.948242,41599
2016-10-04,5800,5950,5780,5870,5777.849121,81705
2016-10-05,5870,5900,5780,5830,5738.477051,31868
2016-10-06,5800,6050,5790,6000,5905.808105,165288
2016-10-07,6010,6010,5770,5780,5689.262207,84705
2016-10-10,5750,5890,5730,5820,5728.634277,51430
2016-10-11,5830,5930,5770,5900,5807.378418,49236
2016-10-12,5930,6000,5840,5900,5807.378418,50713
2016-10-13,5900,5960,5820,5850,5758.163086,29083
2016-10-14,5850,5910,5780,5850,5758.163086,26380
2016-10-17,5780,5870,5730,5780,5689.262207,30049
2016-10-18,5780,5990,5730,5980,5886.12207,77755
2016-10-19,6020,6020,5630,5850,5758.163086,39781
2016-10-20,5850,5910,5760,5790,5699.10498,41714
2016-10-21,5790,6000,5760,5980,5886.12207,49130
2016-10-24,5910,6080,5840,6030,5935.337402,107664
2016-10-25,6040,6090,5830,5930,5836.907227,93639
2016-10-26,5870,5980,5700,5790,5699.10498,54842
2016-10-27,5790,5850,5740,5780,5689.262207,25234
2016-10-28,5790,5990,5790,5920,5827.064453,57632
2016-10-31,5920,6020,5780,5920,5827.064453,79942
2016-11-01,5930,6230,5880,6230,6132.197754,231048
2016-11-02,6200,6350,5930,5980,5886.12207,203024
2016-11-03,5830,6080,5730,5950,5856.593262,78845
2016-11-04,5950,6050,5770,5820,5728.634277,64955
2016-11-07,5820,6060,5800,6060,5964.866211,62752
2016-11-08,6090,6180,5970,6060,5964.866211,72215
2016-11-09,6060,6660,5700,6200,6102.668457,907674
2016-11-10,6410,6530,6280,6350,6250.313965,191805
2016-11-11,6370,6690,6360,6430,6329.058105,253029
2016-11-14,6450,6600,6350,6430,6329.058105,93914
2016-11-15,6340,6380,6110,6220,6122.354492,123877
2016-11-16,6220,6380,6190,6370,6270,40264
2016-11-17,6380,6490,6300,6370,6270,48026
2016-11-18,6360,6460,5940,5950,5856.593262,217643
2016-11-21,5950,5950,5760,5850,5758.163086,96116
2016-11-22,5860,6300,5860,6080,5984.552246,145451
2016-11-23,6140,6290,5890,5940,5846.750488,108967
2016-11-24,5920,5970,5770,5810,5718.791016,54657
2016-11-25,5820,5900,5800,5900,5807.378418,30417
2016-11-28,5810,5910,5800,5870,5777.849121,21468
2016-11-29,5830,5990,5820,5990,5895.965332,25509
2016-11-30,6000,6070,5880,5960,5866.436035,19364
2016-12-01,5900,6220,5900,6180,6082.982422,74390
2016-12-02,6100,6240,5930,6040,5945.180176,37870
2016-12-05,6110,6390,5970,6340,6240.470703,166724
2016-12-06,6340,6460,6180,6460,6358.586914,92957
2016-12-07,6400,6420,6160,6180,6082.982422,78261
2016-12-08,6140,6300,6120,6130,6033.767578,30773
2016-12-09,6200,6320,6130,6210,6112.511719,22341
2016-12-12,6250,6320,6170,6240,6142.040527,22811
2016-12-13,6260,6290,6070,6170,6073.139648,53460
2016-12-14,6120,6200,6080,6150,6053.453613,22242
2016-12-15,6080,6360,6080,6290,6191.255859,42967
2016-12-16,6270,6590,6250,6500,6397.958984,178674
2016-12-19,6490,6610,6420,6450,6348.744141,87169
2016-12-20,6460,6630,6320,6320,6220.784668,66473
2016-12-21,6320,6420,6250,6420,6319.214844,34121
2016-12-22,6420,6490,6270,6340,6240.470703,35120
2016-12-23,6350,6530,6310,6480,6378.272949,42947
2016-12-26,6430,6500,6350,6380,6279.842773,30839
2016-12-27,6340,6450,6310,6370,6270,23869
2016-12-28,6390,6390,6190,6240,6240,49175
2016-12-29,6230,6240,6080,6240,6240,33577
2017-01-02,6240,6310,6170,6230,6230,18200
2017-01-03,6230,6290,6120,6250,6250,48587
2017-01-04,6250,6290,6170,6190,6190,16221
2017-01-05,6210,6330,6150,6330,6330,19161
2017-01-06,6380,6390,6230,6230,6230,22050
2017-01-09,6230,6230,6100,6110,6110,37701
2017-01-10,6110,6130,6010,6090,6090,19763
2017-01-11,6070,6160,5990,6130,6130,23431
2017-01-12,6130,6130,5950,5990,5990,27359
2017-01-13,6070,6080,5920,5990,5990,62147
2017-01-16,6040,6050,5930,5930,5930,26774
2017-01-17,5990,6070,5890,5890,5890,25565
2017-01-18,5890,5930,5780,5910,5910,39419
2017-01-19,5910,5980,5830,5860,5860,16920
2017-01-20,5880,5890,5800,5800,5800,16540
2017-01-23,5800,5880,5780,5800,5800,20050
2017-01-24,5770,5820,5580,5580,5580,50642
2017-01-25,5640,5740,5480,5730,5730,30217
2017-01-26,5640,5770,5640,5730,5730,10019
2017-01-31,5730,5730,5560,5650,5650,36204
2017-02-01,5650,5730,5620,5690,5690,12300
2017-02-02,5690,5690,5490,5650,5650,53776
2017-02-03,5570,5680,5570,5600,5600,16825
2017-02-06,5610,5710,5520,5700,5700,21504
2017-02-07,5700,5700,5600,5680,5680,22079
2017-02-08,5670,5730,5590,5730,5730,14499
2017-02-09,5750,5800,5660,5770,5770,14676
2017-02-10,5780,5840,5710,5840,5840,13845
2017-02-13,5830,5830,5600,5620,5620,73382
2017-02-14,5620,5700,5560,5700,5700,20288
2017-02-15,5650,5700,5560,5660,5660,22855
2017-02-16,5640,5710,5630,5680,5680,8855
2017-02-17,5680,5790,5600,5700,5700,12919
2017-02-20,5700,5820,5620,5700,5700,16132
2017-02-21,5800,5800,5690,5730,5730,7589
2017-02-22,5750,5750,5670,5690,5690,6134
2017-02-23,5650,5740,5650,5670,5670,11797
2017-02-24,5700,5720,5630,5700,5700,12793
2017-02-27,5700,5700,5630,5640,5640,14608
2017-02-28,5640,5650,5490,5570,5570,40379
2017-03-02,5570,5570,5400,5460,5460,32354
2017-03-03,5400,5440,5260,5280,5280,50965
2017-03-06,5260,5310,5120,5160,5160,55975
2017-03-07,5160,5220,5140,5210,5210,26575
2017-03-08,5210,5300,5210,5250,5250,21208
2017-03-09,5250,5390,5250,5350,5350,13775
2017-03-10,5370,5370,5240,5370,5370,13655
2017-03-13,5360,5470,5360,5390,5390,16187
2017-03-14,5470,6180,5420,6070,6070,549709
2017-03-15,6300,6330,5830,5960,5960,242610
2017-03-16,5900,5930,5800,5890,5890,53112
2017-03-17,5790,6000,5760,5880,5880,46534
2017-03-20,5940,5940,5650,5710,5710,27519
2017-03-21,5730,5800,5650,5700,5700,27438
2017-03-22,5660,5780,5560,5720,5720,29834
2017-03-23,5740,5760,5630,5700,5700,16334
2017-03-24,5700,5840,5650,5740,5740,25821
2017-03-27,5780,5780,5660,5750,5750,18281
2017-03-28,5750,5920,5750,5880,5880,35540
2017-03-29,5860,5920,5820,5860,5860,14216
2017-03-30,5890,5890,5570,5820,5820,35914
2017-03-31,5820,6230,5720,6020,6020,167939
2017-04-03,6090,6090,5650,6050,6050,53655
2017-04-04,5960,6220,5930,5950,5950,52881
2017-04-05,6000,6090,5780,5880,5880,114738
2017-04-06,5880,5880,5720,5750,5750,60086
2017-04-07,5710,5810,5660,5800,5800,37728
2017-04-10,5800,5830,5580,5580,5580,65836
2017-04-11,5590,5810,5580,5680,5680,27382
2017-04-12,5680,6150,5620,5990,5990,255790
2017-04-13,6020,6130,5930,5930,5930,69365
2017-04-14,5930,6030,5850,6000,6000,36913
2017-04-17,5920,6090,5920,5970,5970,56892
2017-04-18,6070,6300,6000,6170,6170,121116
2017-04-19,6190,6190,6040,6130,6130,66315
2017-04-20,6170,6520,6080,6350,6350,419631
2017-04-21,6940,8250,6650,8250,8250,2927623
2017-04-24,8690,10450,8660,8820,8820,6258139
2017-04-25,9100,9430,8720,9160,9160,1833664
2017-04-26,9080,9230,8960,9140,9140,372125
2017-04-27,9260,9600,9260,9600,9600,382120
2017-04-28,9570,11600,9570,11100,11100,705040
2017-05-02,11100,12350,11100,12250,12250,531596
2017-05-04,12250,12250,11200,11500,11500,308675
2017-05-08,11500,11850,11200,11250,11250,350770
2017-05-10,10750,10850,9680,10100,10100,1136671
2017-05-11,9970,10400,9710,10050,10050,685857
2017-05-12,9980,9990,9500,9640,9640,496861
2017-05-15,9640,10300,9540,10200,10200,765669
2017-05-16,10050,10400,9850,10150,10150,482930
2017-05-17,10200,10700,10050,10700,10700,650847
2017-05-18,10400,10700,9530,9700,9700,702954
2017-05-19,9750,12600,8830,12600,12600,4348818
2017-05-22,12750,12850,11400,11500,11500,1971892
2017-05-23,11650,12100,11300,12100,12100,1564406
2017-05-24,11900,12000,11200,11300,11300,619370
2017-05-25,11050,11300,10850,11200,11200,482007
2017-05-26,11200,11400,10950,10950,10950,349968
2017-05-29,10900,11050,10100,10100,10100,537857
2017-05-30,10100,10350,9990,10200,10200,486508
2017-05-31,10100,10700,10000,10250,10250,458646
2017-06-01,10250,10550,10050,10400,10400,485094
2017-06-02,10600,10650,10200,10250,10250,316099
2017-06-05,10250,10350,9760,9790,9790,400545
2017-06-07,9790,10050,9630,9920,9920,147061
2017-06-08,9910,9910,9480,9480,9480,230863
2017-06-09,9600,9640,8890,9400,9400,142883
2017-06-12,9390,9440,9090,9400,9400,149174
2017-06-13,9560,10350,9480,9900,9900,495185
2017-06-14,9900,10050,9710,9770,9770,135125
2017-06-15,9820,9890,9570,9570,9570,107298
2017-06-16,9560,10050,9530,9800,9800,124129
2017-06-19,9990,10500,9950,10200,10200,543542
2017-06-20,10200,12350,10100,10500,10500,5017321
2017-06-21,11100,11700,10500,10900,10900,1924148
2017-06-22,10700,10950,10500,10850,10850,625668
2017-06-23,10500,10700,10000,10100,10100,790089
2017-06-26,10100,10400,9520,9540,9540,686931
2017-06-27,9900,10100,9430,9460,9460,665238
2017-06-28,9390,9430,9150,9190,9190,204886
2017-06-29,9290,9340,8600,8610,8610,452217
2017-06-30,8600,8740,8270,8450,8450,262898
2017-07-03,8450,8530,8280,8300,8300,127258
2017-07-04,8270,8380,8060,8120,8120,168639
2017-07-05,8200,8540,8150,8380,8380,176734
2017-07-06,8380,8540,8350,8460,8460,79785
2017-07-07,8380,8540,8310,8470,8470,66802
2017-07-10,8450,8480,8320,8480,8480,43551
2017-07-11,8580,10800,8480,9910,9910,4773223
2017-07-12,9890,10350,9360,9510,9510,1002547
2017-07-13,9400,9470,8850,8900,8900,746145
2017-07-14,9230,10150,8850,8980,8980,3814757
2017-07-17,9110,9290,8960,9230,9230,593156
2017-07-18,9230,9430,8990,9400,9400,644229
2017-07-19,9680,10300,9530,9560,9560,1984957
2017-07-20,9510,9870,9370,9740,9740,284366
2017-07-21,9950,10100,9590,9610,9610,399412
2017-07-24,9790,9840,9490,9550,9550,349960
2017-07-25,9880,9930,9530,9850,9850,437464
2017-07-26,9600,9790,9170,9170,9170,379302
2017-07-27,9050,9440,8810,9370,9370,221888
2017-07-28,9290,9350,9040,9070,9070,172387
2017-07-31,8900,9900,8900,9440,9440,505605
2017-08-01,9300,9540,9100,9140,9140,176933
2017-08-02,9200,9350,8330,8350,8350,569835
2017-08-03,8910,9370,8010,8010,8010,1242245
2017-08-04,8010,8110,7900,7940,7940,206058
2017-08-07,7950,8840,7830,8110,8110,545454
2017-08-08,8350,10250,8270,9700,9700,6535418
2017-08-09,9570,10600,9360,9750,9750,2737495
2017-08-10,9750,9980,8780,8990,8990,1104664
2017-08-11,9190,10100,9150,9440,9440,2944963
2017-08-14,9510,10400,9500,9990,9990,2431360
2017-08-16,9990,10400,9620,9720,9720,1002033
2017-08-17,8390,8870,7960,7980,7980,2378129
2017-08-18,7800,7890,7450,7490,7490,997463
2017-08-21,7580,8180,7570,7710,7710,1490822
2017-08-22,7650,7740,7430,7440,7440,467477
2017-08-23,7510,7540,7050,7080,7080,559212
2017-08-24,7140,7290,7080,7090,7090,313437
2017-08-25,7130,7160,6940,6950,6950,310588
2017-08-28,6970,7020,6770,6940,6940,256779
2017-08-29,7060,7470,6970,7000,7000,942564
2017-08-30,7000,7330,6900,7140,7140,372106
2017-08-31,7130,7140,6990,6990,6990,189160
2017-09-01,6990,7120,6940,7000,7000,151036
2017-09-04,6820,7200,6800,7090,7090,282814
2017-09-05,7080,7100,6910,6930,6930,140532
2017-09-06,7030,7090,6760,6760,6760,162365
2017-09-07,6760,7060,6760,7030,7030,227069
2017-09-08,7110,7130,6870,6900,6900,125489
2017-09-11,6910,7040,6890,6910,6910,93444
2017-09-12,6860,6990,6860,6950,6950,74537
2017-09-13,6900,7000,6880,6910,6910,75233
2017-09-14,6880,7300,6860,7060,7060,358323
2017-09-15,7190,7200,6800,6950,6950,150906
2017-09-18,6950,7000,6780,6820,6820,143826
2017-09-19,6740,6810,6600,6630,6630,196815
2017-09-20,6610,6770,6600,6620,6620,118065
2017-09-21,6510,6630,6340,6380,6380,167460
2017-09-25,6400,6520,5930,5930,5930,291151
2017-09-26,5930,5930,5930,5930,5930,0
2017-09-27,6110,6630,6110,6200,6200,216698
2017-09-28,6260,7090,6260,6650,6650,616625
2017-09-29,6690,6710,6220,6250,6250,216394
2017-10-02,6250,6250,6250,6250,6250,0
2017-10-10,6250,6430,6110,6110,6110,93325
2017-10-11,6230,6230,6050,6100,6100,56391
2017-10-12,6200,6300,6100,6160,6160,69310
2017-10-13,6190,6200,5970,6010,6010,103152
2017-10-16,5990,6050,5790,5960,5960,123743
2017-10-17,5950,6040,5600,5890,5890,118825
2017-10-18,5890,5930,5700,5750,5750,98630
2017-10-19,5750,5960,5750,5890,5890,90801
2017-10-20,5880,6060,5800,5970,5970,58542
2017-10-23,6040,6480,6010,6090,6090,265743
2017-10-24,6000,6240,6000,6240,6240,95914
2017-10-25,6300,6320,6170,6300,6300,53205
2017-10-26,6330,6430,6200,6350,6350,104864
2017-10-27,6280,6370,6270,6280,6280,41765
2017-10-30,6330,6330,6210,6210,6210,85085
2017-10-31,6200,6370,6200,6230,6230,58641
2017-11-01,6190,6290,6140,6220,6220,40292
2017-11-02,6220,6300,6090,6120,6120,88161
2017-11-03,6200,6200,6000,6100,6100,74338
2017-11-06,6170,6170,6000,6060,6060,48744
2017-11-07,6010,6120,6000,6060,6060,53887
2017-11-08,6080,6180,6030,6180,6180,69359
2017-11-09,6180,6390,6130,6330,6330,99612
2017-11-10,6400,6410,6240,6300,6300,49642
2017-11-13,6340,6340,6200,6240,6240,51571
2017-11-14,6210,6350,6210,6290,6290,79165
2017-11-15,6220,6410,6100,6250,6250,297061
2017-11-16,6500,6780,6230,6230,6230,642826
2017-11-17,6300,6360,6220,6300,6300,81900
2017-11-20,6360,6470,6300,6300,6300,145339
2017-11-21,6260,6390,6230,6260,6260,91603
2017-11-22,6320,6320,6060,6060,6060,117849
2017-11-23,6060,6060,5870,5930,5930,125731
2017-11-24,5950,6050,5900,5930,5930,89184
2017-11-27,5990,5990,5870,5900,5900,60481
2017-11-28,5940,6040,5850,5890,5890,73483
2017-11-29,5900,5940,5820,5870,5870,61204
2017-11-30,5860,6040,5820,5980,5980,90739
2017-12-01,6020,6020,5890,5930,5930,28187
